,id,hotel_name,hotel_rating,amenities,address,country,price
957,958,Days Inn by Wyndham Thunder Bay North,4.5,"Free parking, Fitness Centre with Gym or Workout Room, Free High Speed Internet (WiFi), Breakfast included, Business Centre with Internet Access, Dry Cleaning, Laundry Service, Meeting rooms, Multilingual Staff, Non-smoking hotel, Sel",1250 Golf Links Rd Thunder Bay Ontario,Canada,116.5294118
958,959,Hampton Inn & Suites by Hilton Thunder Bay,4.5,"Pool, Free parking, Free High Speed Internet (WiFi), Breakfast included, Fitness Centre with Gym or Workout Room, Airport transportation, Business Centre with Internet Access, Concierge, Dry Cleaning, Electric vehicle charging station,",760 Arthur St W Thunder Bay Ontario,Canada,116.5294118
959,960,Holiday Inn Express & Suites Thunder Bay,4.5,"Pool, Free parking, Free High Speed Internet (WiFi), Breakfast included, Fitness Centre with Gym or Workout Room, Breakfast Available, Business Centre with Internet Access, Dry Cleaning, Heated pool, Hot Tub, Indoor pool, Laundry Se",1041 Carrick St Thunder Bay Ontario,Canada,132
960,961,Best Western Thunder Bay Crossroads,4,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Fitness Centre with Gym or Workout Room, Airport transportation, Business Centre with Internet Access, Dry Cleaning, Meeting rooms, Non-smoking hotel, Pets Allowed ( Dog",655 Arthur St W Thunder Bay Ontario,Canada,116.5294118
961,962,TownePlace Suites Thunder Bay,4.5,"Free High Speed Internet (WiFi), Pool, Free parking, Fitness Centre with Gym or Workout Room, Breakfast included, Business Centre with Internet Access, Dry Cleaning, Heated pool, Hot Tub, Indoor pool, Laundry Service, Meeting rooms",550 Harbour Expy Thunder Bay Ontario,Canada,152
962,963,Best Western Plus Norwester Hotel & Conference Centre,4.5,"Pool, Room service, Restaurant, Free High Speed Internet (WiFi), Fitness Centre with Gym or Workout Room, Free parking, BarorLounge, Airport transportation, Banquet Room, Breakfast Available, Business Centre with Internet Access, Con",2080 Highway 61 Thunder Bay Ontario,Canada,116.5294118
963,964,Voyageur Motel,3.5,"Free parking, Free High Speed Internet (WiFi), Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Wheelchair Access, Air conditioning, Microwave, Refrigerator in room, Family Rooms, Non-smoking rooms, Smoking rooms available",177 Powley St Thunder Bay Ontario,Canada,116.5294118
964,965,The Haven Hostel,5,"Free High Speed Internet (WiFi), Breakfast included, Concierge, Laundry Service, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Non-smoking rooms",226 Ambrose St Thunder Bay Ontario,Canada,116.5294118
965,966,Days Inn & Suites by Wyndham Thunder Bay,4,"Pool, Free parking, Fitness Centre with Gym or Workout Room, Free High Speed Internet (WiFi), Breakfast included, Business Centre with Internet Access, Heated pool, Hot Tub, Indoor pool, Laundry Service, Meeting rooms, Multilingual ",645 Sibley Dr Thunder Bay Ontario,Canada,109
966,967,The Prince Arthur Waterfront Hotel,3.5,"Pool, Free parking, Restaurant, BarorLounge, Free High Speed Internet (WiFi), Breakfast included, Room service, Airport transportation, Banquet Room, Breakfast Available, Business Centre with Internet Access, Children Activities (Ki",17 Cumberland St N Thunder Bay Ontario,Canada,116.5294118
967,968,Valhalla Inn,4,"Pool, Room service, Free parking, Restaurant, Fitness Centre with Gym or Workout Room, Free High Speed Internet (WiFi), BarorLounge, Airport transportation, Banquet Room, Business Centre with Internet Access, Conference Facilities, D",1 Valhalla Inn Rd Thunder Bay Ontario,Canada,116.5294118
968,969,Econo Lodge,3,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Breakfast Available, Dry Cleaning, Golf Course, Laundry Service, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Self-Serve Laundry, Non-smoking rooms",686 Memorial Ave Thunder Bay Ontario,Canada,116.5294118
969,970,Nights Inn Motel,3.5,"Free parking, Free High Speed Internet (WiFi), Babysitting, Golf Course, Non-smoking hotel, Public Wifi, Air conditioning, Microwave, Refrigerator in room, Non-smoking rooms, Smoking rooms available",180 Macdougall St Thunder Bay Ontario,Canada,116.5294118
970,971,Holiday Inn Motel,3,"Free parking, Free High Speed Internet (WiFi), Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Public Wifi, Air conditioning, Microwave, Refrigerator in room, Family Rooms, Non-smoking rooms, Smoking rooms available",375 Kingsway Thunder Bay Ontario,Canada,90
971,972,Seasons Extended Stay Suites,5,"Free parking, Free High Speed Internet (WiFi), Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Self-Serve Laundry, Wheelchair Access, Air conditioning, Microwave, Refrigerator in room, Accessible rooms, Family Rooms, Kitche",1486 Dawson Rd Thunder Bay Ontario,Canada,116.5294118
972,973,Country Cozy Bed & Breakfast,5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Non-smoking hotel, Public Wifi, Air conditioning, Refrigerator in room, Family Rooms, Non-smoking rooms",1083 Moving Post Rd. Thunder Bay Ontario,Canada,110
973,974,Thunder Bay Inn,4,"Free High Speed Internet (WiFi), Breakfast included, Golf Course, Non-smoking hotel, Public Wifi, Wheelchair Access, Air conditioning, Refrigerator in room, Family Rooms, Non-smoking rooms",1460 Dawson Rd Thunder Bay Ontario,Canada,116.5294118
974,975,Lakehead Motel,4,"Free parking, Free High Speed Internet (WiFi), Non-smoking hotel, Air conditioning, Microwave, Refrigerator in room, Kitchenette, Non-smoking rooms, Suites",421 Cumberland St N Thunder Bay Ontario,Canada,116.5294118
975,976,Airlane Hotel and Conference Centre,2.5,"Restaurant, Pool, Free parking, Free High Speed Internet (WiFi), BarorLounge, Fitness Centre with Gym or Workout Room, Airport transportation, Banquet Room, Business Centre with Internet Access, Conference Facilities, Heated pool, Ho",698 Arthur St W Thunder Bay Ontario,Canada,116.5294118
976,977,Travelodge Thunder Bay ON,2.5,"Free parking, Pool, Free High Speed Internet (WiFi), Breakfast included, Room service, BarorLounge, Fitness Centre with Gym or Workout Room, Babysitting, Dry Cleaning, Heated pool, Indoor pool, Laundry Service, Meeting rooms, Non",450 Memorial Ave Thunder Bay Ontario,Canada,116.5294118
977,978,Kingsway Inn,3,"Free parking, Free High Speed Internet (WiFi), Children Activities (Kid or Family Friendly), Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Public Wifi, Self-Serve Laundry, Air conditioning, Microwave, Refrigerator in room, F",345 Kingsway Thunder Bay Ontario,Canada,75
978,979,Old Country Motel,3,"Free parking, Free High Speed Internet (WiFi), Children Activities (Kid or Family Friendly), Laundry Service, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Public Wifi, Air conditioning, Refrigerator in room, Kitchenette, No",500 Cumberland St N Thunder Bay Ontario,Canada,58
979,980,Delta Hotels by Marriott Thunder Bay,4.0296,"Room service, Restaurant, BarorLounge, Free High Speed Internet (WiFi), Fitness Centre with Gym or Workout Room, Breakfast Available, Conference Facilities, Dry Cleaning, Meeting rooms, Non-smoking hotel, Pets Allowed ( Dog or Pet Frien",2240 Sleeping Giant Parkway Thunder Bay Ontario,Canada,116.5294118
980,981,Modern Motel,3,"Public Wifi, Air conditioning, Microwave, Refrigerator in room, Kitchenette",430 Cumberland St N Thunder Bay Ontario,Canada,116.5294118
981,982,Super 8 by Wyndham Prince George,3.5,"Pool, Free parking, Restaurant, Free High Speed Internet (WiFi), Fitness Centre with Gym or Workout Room, Breakfast included, Banquet Room, Breakfast Available, Business Centre with Internet Access, Children Activities (Kid or Family Fri",1151 Commercial Cres Prince George British Columbia,Canada,116.5294118
982,983,Pomeroy Inn & Suites Prince George,4,"Pool, Free parking, Free High Speed Internet (WiFi), Breakfast included, Fitness Centre with Gym or Workout Room, Banquet Room, Breakfast Available, Business Centre with Internet Access, Dry Cleaning, Hot Tub, Meeting rooms, Non-smo",2700 Recplace Dr Prince George British Columbia,Canada,129
983,984,Four Points by Sheraton Prince George,4,"Free parking, Restaurant, Room service, Free High Speed Internet (WiFi), Fitness Centre with Gym or Workout Room, Pool, Banquet Room, Business Centre with Internet Access, Conference Facilities, Dry Cleaning, Heated pool, Hot Tub, ",1790 Highway 97 S Prince George British Columbia,Canada,116.5294118
984,985,Courtyard Prince George,4.5,"Pool, Free parking, Restaurant, BarorLounge, Free High Speed Internet (WiFi), Fitness Centre with Gym or Workout Room, Room service, Airport transportation, Breakfast Available, Business Centre with Internet Access, Conference Faciliti",900 Brunswick Street Prince George British Columbia,Canada,123
985,986,Coast Inn of the North,4.5,"Pool, Free parking, Fitness Centre with Gym or Workout Room, Room service, Restaurant, Free High Speed Internet (WiFi), BarorLounge, Spa, Banquet Room, Business Centre with Internet Access, Concierge, Conference Facilities, Dry Cle",770 Brunswick Street Prince George British Columbia,Canada,110
986,987,Woodhouse Cottages and Ranch,5,"Free parking, Free High Speed Internet (WiFi), Breakfast Available, Laundry Service, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Public Wifi, Microwave, Refrigerator in room, Kitchenette, Non-smoking rooms, Suites",6505 Lower Mud River Rd Prince George British Columbia,Canada,116.5294118
987,988,Ridgeview Gardens Bed and Breakfast,5,"Free High Speed Internet (WiFi), Free parking, Breakfast included, Non-smoking hotel, Public Wifi, Microwave, Refrigerator in room, Accessible rooms, Family Rooms, Kitchenette, Non-smoking rooms, Suites",2901 Ridgeview Dr Prince George British Columbia,Canada,116.5294118
988,989,Arbor Bed and Breakfast,5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Laundry Service, Non-smoking hotel, Public Wifi, Minibar, Refrigerator in room, Family Rooms, Kitchenette, Non-smoking rooms",3913 Gilbert Dr Prince George British Columbia,Canada,116.5294118
989,990,Carmel Inn,4,"Free parking, Restaurant, Free High Speed Internet (WiFi), Laundry Service, Meeting rooms, Pets Allowed ( Dog or Pet Friendly ), Self-Serve Laundry, Wheelchair Access, Kitchenette",1502 Highway 97 S Prince George British Columbia,Canada,89
990,991,Ramada Plaza by Wyndham Prince George,4,"Pool, Free parking, Room service, Restaurant, Free High Speed Internet (WiFi), Fitness Centre with Gym or Workout Room, BarorLounge, Banquet Room, Business Centre with Internet Access, Concierge, Conference Facilities, Dry Cleaning,",444 George St Prince George British Columbia,Canada,116.5294118
991,992,Sandman Signature Prince George Hotel,3.5,"Free High Speed Internet (WiFi), Pool, Restaurant, Room service, Free parking, BarorLounge, Fitness Centre with Gym or Workout Room, Banquet Room, Business Centre with Internet Access, Conference Facilities, Dry Cleaning, Heated pool",2990 Recplace Dr Prince George British Columbia,Canada,127
992,993,Canadas Best Value Inn Prince George,4,"Free parking, Free High Speed Internet (WiFi), Restaurant, Business Centre with Internet Access, Golf Course, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Air conditioning, Refrigerator in room, Kitchenette, Non-smoking ro",1630 Central St E Prince George British Columbia,Canada,99
993,994,Sandman Hotel & Suites Prince George,3.5,"Free parking, Free High Speed Internet (WiFi), Restaurant, Pool, Room service, BarorLounge, Fitness Centre with Gym or Workout Room, Banquet Room, Business Centre with Internet Access, Dry Cleaning, Heated pool, Indoor pool, Laundr",1650 Central St E Prince George British Columbia,Canada,116.5294118
994,995,Northstar Inn & Suites,3,"Free parking, Free High Speed Internet (WiFi), Multilingual Staff, Non-smoking hotel, Air conditioning, Refrigerator in room, Non-smoking rooms, Suites",1550 Victoria St Prince George British Columbia,Canada,69
995,996,The Grateful Bed B'n'B,4.5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Non-smoking hotel, Non-smoking rooms",157 McKinley Cres Prince George British Columbia,Canada,116.5294118
996,997,MamaYeh RV Park & Campground,4.5,"Free parking, Pets Allowed ( Dog or Pet Friendly )",5235 White Rd Prince George British Columbia,Canada,116.5294118
997,998,97 Motor Inn,4,"Free parking, Free High Speed Internet (WiFi), Non-smoking hotel, Air conditioning, Microwave, Refrigerator in room, Kitchenette, Non-smoking rooms",2713 Spruce St Prince George British Columbia,Canada,79
998,999,Bon Voyage Inn,3.5,"Free parking, Restaurant, Free High Speed Internet (WiFi), BarorLounge, Babysitting, Business Centre with Internet Access, Children Activities (Kid or Family Friendly), Dry Cleaning, Laundry Service, Non-smoking hotel, Pets Allowed ( D",4222 Highway 16 W Prince George British Columbia,Canada,94
999,1000,Economy Inn,3.5,"Free parking, Free High Speed Internet (WiFi), Dry Cleaning, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Air conditioning, Refrigerator in room, Family Rooms, Non-smoking rooms",1915 3rd Ave Prince George British Columbia,Canada,116.5294118
1000,1001,Days Inn Downtown Prince George,3.5,"Free parking, Free High Speed Internet (WiFi), Breakfast included, Fitness Centre with Gym or Workout Room, Airport transportation, Banquet Room, Business Centre with Internet Access, Conference Facilities, Dry Cleaning, Laundry Service",600 Quebec St Prince George British Columbia,Canada,116.5294118
1001,1002,Camelot Court Motel,3.5,"Pool, Free parking, Restaurant, Free High Speed Internet (WiFi), Fitness Centre with Gym or Workout Room, Room service, Hot Tub, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Wheelchair Access, Air conditioning, Refrigerat",1600 Central St E Prince George British Columbia,Canada,95
1002,1003,Prince Motel,3.5,"Free parking, Free High Speed Internet (WiFi), Babysitting, Golf Course, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Air conditioning, Refrigerator in room, Family Rooms, Non-smoking rooms",1737 20th Ave Prince George British Columbia,Canada,69
1003,1004,Grama's Inn,3,"Free parking, Restaurant, Free High Speed Internet (WiFi), Laundry Service, Non-smoking hotel, Pets Allowed ( Dog or Pet Friendly ), Public Wifi, Air conditioning, Microwave, Refrigerator in room, Family Rooms, Non-smoking rooms",901 Central St W Prince George British Columbia,Canada,116.5294118
1004,1005,Super 8 by Wyndham Vernon BC,4,"Pool, Free High Speed Internet (WiFi), Free parking, Breakfast included, Breakfast Available, Business Centre with Internet Access, Dry Cleaning, Heated pool, Hot Tub, Indoor pool, Laundry Service, Meeting rooms, Multilingual Sta",4204 32 St Vernon British Columbia,Canada,79
1005,1006,The Castle at Swan Lake,4.5,"Free High Speed Internet (WiFi), Pool, Free parking, Restaurant, Breakfast included, Fitness Centre with Gym or Workout Room, Banquet Room, Business Centre with Internet Access, Children Activities (Kid or Family Friendly), Heated pool,",7905 Greenhow Rd Vernon British Columbia,Canada,105
1006,1007,Fairfield Inn & Suites Vernon,4.5,"Pool, Free parking, Free High Speed Internet (WiFi), Fitness Centre with Gym or Workout Room, Breakfast included, Business Centre with Internet Access, Children Activities (Kid or Family Friendly), Heated pool, Hot Tub, Indoor pool, Me",5300 Anderson Way Vernon British Columbia,Canada,101
1007,1008,Prestige Hotel Vernon,4,"Pool, Free parking, Restaurant, Free High Speed Internet (WiFi), Fitness Centre with Gym or Workout Room, Room service, BarorLounge, Airport transportation, Banquet Room, Business Centre with Internet Access, Conference Facilities, D",4411 32 St Vernon British Columbia,Canada,108
1008,1009,Best Western Pacific Inn,4,"Free High Speed Internet (WiFi), Free parking, Restaurant, Fitness Centre with Gym or Workout Room, Room service, BarorLounge, Airport transportation, Banquet Room, Business Centre with Internet Access, Conference Facilities, Dry Clean",4790 34 St Vernon British Columbia,Canada,98
1009,1010,Holiday Inn Express Hotel & Suites Vernon,4,"Pool, Free parking, Free High Speed Internet (WiFi), Fitness Centre with Gym or Workout Room, Breakfast included, Airport transportation, Breakfast Available, Business Centre with Internet Access, Dry Cleaning, Heated pool, Hot Tub, ",4716 34 St Vernon British Columbia,Canada,99
